"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change","ID"
50.855900882421,-0.994918789717433,0.192852606227222,-5.1589595244837,2.48325982486584e-07,1.71096210251896e-06,"down","DEFB4B"
174.469065787526,-0.988159205501012,0.17740590672864,-5.57004681367514,2.54670899406369e-08,2.14038702516955e-07,"down","LILRA5"
92.1787058212108,-0.98137883014639,0.101198232731924,-9.69758862040688,3.08708220570985e-22,5.34065221587804e-20,"down","HGD"
294.188447543185,-0.97957555279927,0.106889390651067,-9.16438522881118,4.98301859892372e-20,4.86414994296056e-18,"down","FAM20A"
7.05426974658158,-0.978800256091758,0.139875166988702,-6.99766997361881,2.60254237117059e-12,4.7767040810361e-11,"down","ZNF385B"
5.58829489445595,-0.975748056876795,0.11136449518378,-8.76175171688747,1.92239326371416e-18,1.24869804821106e-16,"down","PRTG"
11.1158563830301,-0.975687587574911,0.190798015522472,-5.11371978845345,3.15875830270108e-07,2.14675160727717e-06,"down","IL6"
119.767177857316,-0.97532767538741,0.0943637564894062,-10.3358292597954,4.8519716334144e-25,2.06776830123536e-22,"down","DDIT4L"
79.6110490096572,-0.975136259634938,0.108607644425652,-8.97852324108247,2.74425167213393e-19,2.10308374856123e-17,"down","SLAMF1"
234.917868517063,-0.973364345559011,0.140258420913328,-6.93979255734313,3.92676121763435e-12,6.930535227851e-11,"down","SLC28A2"
5.82646154979192,-0.965403406961405,0.18587811897661,-5.19374422485352,2.0610625787419e-07,1.44340466686803e-06,"down","KCNJ10"
748.000661933396,-0.964376047789343,0.141105145859157,-6.83444988428648,8.23203072699252e-12,1.34052444448034e-10,"down","SCGB3A1"
170.530269034178,-0.963719043443423,0.116811159585421,-8.25023094423338,1.58088717879075e-16,6.70457322209e-15,"down","LILRB1"
60.7403036155599,-0.963372916588322,0.15285569539662,-6.30249932191681,2.92883822317877e-10,3.60899790363912e-09,"down","SIGLEC14"
633.402759800386,-0.950410986386714,0.124699981752394,-7.62158079761283,2.50587705951182e-14,6.92803637038766e-13,"down","TRIM31"
383.566209282009,-0.936236703963195,0.14052100310449,-6.66261045167051,2.69006005865408e-11,3.97996777348542e-10,"down","GZMB"
114.597701727645,-0.936210456971958,0.11674151126287,-8.01951633865579,1.06162348430497e-15,3.85649628716438e-14,"down","CMKLR1"
12.0631992430806,-0.932822464209547,0.111521602093867,-8.36450021068024,6.03702798259922e-17,2.76138717120304e-15,"down","FSD1"
8.23869301521098,-0.932715665822717,0.108147081174476,-8.6245107652785,6.43672257215566e-18,3.68750339355003e-16,"down","PCDH18"
22.6238657120545,-0.930318377616371,0.1170522117269,-7.94789234557086,1.89711399291069e-15,6.56401441547099e-14,"down","EBI3"
446.440397937655,-0.929296376739243,0.128145769612273,-7.25186933248741,4.11058359592151e-13,9.12633127973782e-12,"down","FCGR3A"
57.919143954242,-0.926801119341306,0.114413730564908,-8.10043615189629,5.47624986925761e-16,2.12636697701196e-14,"down","MS4A4A"
71.6561833009245,-0.925250945899682,0.199532407462209,-4.63709608713522,3.53338179588166e-06,1.91794905621125e-05,"down","TNFAIP6"
200.172256524744,-0.925128479325118,0.0829294744249466,-11.1556052385498,6.72337320568543e-29,9.0367307709955e-26,"down","MS4A7"
11.3196072255373,-0.923746555380508,0.121794766340767,-7.58445196894568,3.33895329690875e-14,9.08746588113498e-13,"down","SLC4A10"
118.026852895376,-0.922630584735803,0.102833420602093,-8.97208883390023,2.90943618836861e-19,2.19123183273124e-17,"down","SLC8A1"
6.6819769424295,-0.92212723595867,0.142972400442388,-6.44968702424666,1.12081369222506e-10,1.49154437503796e-09,"down","FIBIN"
10.0791543074459,-0.919607712501761,0.13454638414181,-6.83487496425404,8.20765843502908e-12,1.33780238652298e-10,"down","RAB39A"
16.5630613331193,-0.915694271176258,0.135130435109622,-6.7763732902467,1.23230037629266e-11,1.94859588008703e-10,"down","SAA4"
28.8959132405328,-0.912381020581562,0.133795508185076,-6.81922011402273,9.15360603848678e-12,1.47275283895469e-10,"down","CTLA4"
659.094521940647,-0.903497001303418,0.0859997696401204,-10.5058072258129,8.12248779963061e-26,3.83578998170123e-23,"down","ADTRP"
53.2442081000608,-0.903002910194272,0.123613761315227,-7.30503546358018,2.7719362326883e-13,6.34784296117465e-12,"down","MYH7"
30.4871879194312,-0.902627450968376,0.0779817363608692,-11.5748570510326,5.52632953577508e-31,1.37945079969426e-27,"down","B3GALT2"
87.1803781917547,-0.900425125485745,0.112244720398855,-8.02198198976434,1.04052400376206e-15,3.79563171560219e-14,"down","CCL25"
166.16856544243,-0.895651924342537,0.116656097582912,-7.67771203477782,1.61955042800713e-14,4.60886068869196e-13,"down","LILRB4"
18.0427184637835,-0.890502518560401,0.206927996257015,-4.30344146112715,1.6816529561176e-05,7.76314982886205e-05,"down","KLHL14"
8364.51455681341,-0.887935453325546,0.112920159474686,-7.86339177571388,3.73869368266302e-15,1.21424153749388e-13,"down","SCGB1A1"
157.976599583344,-0.887041011205331,0.110303931585875,-8.04178961213855,8.85358062551685e-16,3.2705838111978e-14,"down","EDIL3"
6.54463011383324,-0.885658021379975,0.124684642987583,-7.10318448333829,1.21914487371065e-12,2.41520616534537e-11,"down","METTL7B"
64.5548375356545,-0.883380897711691,0.106907742712323,-8.26302076257256,1.42031523486126e-16,6.08263923988501e-15,"down","TNF"
122.50918199498,-0.882773853239447,0.110958176282742,-7.95591530803438,1.7781200672362e-15,6.18906213840999e-14,"down","SH3TC2"
11.8283513698628,-0.879246369461352,0.112594341849648,-7.80897472304111,5.76550604806984e-15,1.80538865910258e-13,"down","PDGFRB"
7.49654319781184,-0.877388182108566,0.135583847615237,-6.47118515620268,9.72371927687215e-11,1.31809578684862e-09,"down","DCX"
8.47220648060078,-0.874169533367496,0.147484813747561,-5.92718335640811,3.0817481399594e-09,3.11977898316979e-08,"down","PTGIR"
41.2660160474078,-0.871283889395203,0.118014517434664,-7.38285346866385,1.54932514982641e-13,3.67318295019224e-12,"down","CASP5"
333.346265174154,-0.870985380876267,0.108919547012034,-7.99659386005372,1.27908274314208e-15,4.56110464712685e-14,"down","EPDR1"
20.1878366257451,-0.867793839533234,0.151520609187947,-5.72723304231716,1.02081895487716e-08,9.28998416592111e-08,"down","IL10"
8.50048559092809,-0.866581823256235,0.100438756863187,-8.62796245513725,6.245457235341e-18,3.58969981161557e-16,"down","CASP1P2"
250.772248452631,-0.865360349558795,0.111998986376922,-7.72650161892097,1.10542394254724e-14,3.26268117367025e-13,"down","MTNR1A"
21.025202662269,-0.86504790756995,0.135652413549228,-6.37694446369746,1.80655933201234e-10,2.31083537395692e-09,"down","CD80"
722.323574358204,-0.863332121948373,0.0925006806340736,-9.3332515612902,1.02671778179197e-20,1.18806886101e-18,"down","C1QA"
18.3243963697312,-0.862072107709106,0.0944790778985704,-9.12447630611507,7.20839188769903e-20,6.8826355985664e-18,"down","TMEM163"
21.2602556019788,-0.855336500214163,0.21856542331238,-3.91341177049625,9.10011598779207e-05,0.00035062034543482,"down","CLEC4D"
1056.86284464246,-0.852143890578255,0.076968162373951,-11.0713815205578,1.72717158400554e-28,2.01192460582192e-25,"down","A2M"
321.65503323726,-0.851829456628434,0.114876562608155,-7.41517187917638,1.21467173393976e-13,2.95187193423219e-12,"down","PRF1"
221.662016852868,-0.847555830275793,0.0929576622556707,-9.11765431390342,7.67678373937572e-20,7.17307177957818e-18,"down","MSR1"
431.901308202075,-0.84588572305324,0.143596808703898,-5.89070001407545,3.84563100784658e-09,3.82440014798539e-08,"down","CCR1"
247.798052313525,-0.845587686419456,0.106781152526383,-7.91888518163852,2.39649518125002e-15,8.13086607805469e-14,"down","FAM26F"
159.538182921038,-0.839353029582235,0.158732639278861,-5.28784145085412,1.23768182244798e-07,9.04475720770959e-07,"down","TLR8"
905.049506093437,-0.836573423221485,0.098405929601518,-8.50125014426549,1.87559712404306e-17,9.81206842766598e-16,"down","C1QB"
23.0055249447893,-0.834751732979114,0.170905927784333,-4.88427606813318,1.03809544631066e-06,6.27200613187626e-06,"down","FCRL4"
14.7359372205589,-0.833943639402904,0.176687227210366,-4.71988639229706,2.35976399543171e-06,1.3223911575426e-05,"down","HTR1F"
11.7477326491446,-0.83149240467173,0.105786654218478,-7.86008793656025,3.83863878782279e-15,1.24438841446433e-13,"down","DBH-AS1"
445.385124059128,-0.8291666054678,0.104415499661868,-7.94102990602845,2.00509319420788e-15,6.90881463067989e-14,"down","SLAMF7"
14920.7752676542,-0.827846862705515,0.115350723634898,-7.17678083516641,7.13719607641658e-13,1.5079592145493e-11,"down","DUOX2"
61.5139458977521,-0.824543341615696,0.0911923665753515,-9.04180220977577,1.54109739955509e-19,1.2761893299728e-17,"down","OLFML3"
288.26376517029,-0.823619545676971,0.150395654794704,-5.47635200499141,4.3418357842238e-08,3.47685135919993e-07,"down","TNIP3"
32.1804572470043,-0.820830837146005,0.0963946739040558,-8.51531317967837,1.66140684511122e-17,8.85053713555743e-16,"down","FOLR2"
379.321529029933,-0.816736575227292,0.081770056993482,-9.98821090821051,1.71651776337201e-23,4.34677027237669e-21,"down","CXCR6"
351.258758145395,-0.812189492489264,0.0940034758070367,-8.63999427166359,5.62158398475612e-18,3.27419789885479e-16,"down","CCR5"
13.8188256904146,-0.806364730066528,0.105975765176153,-7.608954072907,2.76322912279781e-14,7.59149409790034e-13,"down","LUZP2"
10.3804361845246,-0.805054866868144,0.159760726750578,-5.03912872232369,4.67655888253239e-07,3.05242859000704e-06,"down","FCRL2"
8.16892292474343,-0.804284401429924,0.112104681249848,-7.17440514047233,7.26222552066095e-13,1.53067390256344e-11,"down","ADD2"
358.907383087979,-0.802329562629931,0.0786755844352576,-10.1979485553129,2.0250456706725e-24,6.93796529483542e-22,"down","RNF150"
106.763270718103,-0.801525683190259,0.0910112144001616,-8.80688922209169,1.28666738498653e-18,8.68028541230491e-17,"down","TLR7"
1077.8858043468,-0.801376472221009,0.0914465097041783,-8.76333579940223,1.8955593352951e-18,1.24049094627758e-16,"down","C1QC"
60.601113915004,-0.800818492905464,0.0960897394085747,-8.33406873443974,7.81105407317024e-17,3.49955250821804e-15,"down","PDCD1"
7.30747228647714,-0.796873251373634,0.143226357784555,-5.56373326599783,2.64063474554978e-08,2.21400244284987e-07,"down","GIMAP5"
1023.86323086353,-0.794397199199239,0.105252950033678,-7.54750530930539,4.43674462008842e-14,1.17394486407298e-12,"down","CXCL6"
3906.68031499727,-0.792836296679494,0.118195952867438,-6.70781255572003,1.9756347613482e-11,3.00961344246182e-10,"down","IFIT3"
682.116259971866,-0.789527055833054,0.10190064568975,-7.74800837118219,9.33449881137228e-15,2.77383839678755e-13,"down","CYP24A1"
95.6133158992828,-0.788898480218488,0.110728872559694,-7.12459597918503,1.04386428967507e-12,2.0940804516065e-11,"down","IL21R"
182.145194755236,-0.787225839671886,0.0998170858751559,-7.88668425620532,3.10321239041673e-15,1.01921861085999e-13,"down","SLAMF8"
27.2246523624994,-0.78653168708381,0.107836471787347,-7.29374463061855,3.01456587365606e-13,6.86747190487515e-12,"down","MIR155HG"
22.7316814522384,-0.783830417113258,0.109744226749356,-7.14233851137737,9.17562873668659e-13,1.87515509843421e-11,"down","COL4A1"
25.6083829073873,-0.780475024159976,0.103817331804924,-7.51777194222743,5.57175815112778e-14,1.42769957839642e-12,"down","CYP26B1"
1470.95650552239,-0.779174562685818,0.200018923984857,-3.89550422111464,9.79946554066064e-05,0.000374920213251507,"down","IL1B"
27.415682387651,-0.778596994335157,0.15915658809438,-4.89201863182345,9.98069936723825e-07,6.05320236181027e-06,"down","FCRL5"
49.2838355951409,-0.777320052799449,0.101905994025771,-7.62781483298103,2.38766171258378e-14,6.62216081015497e-13,"down","CCR2"
180.292206625243,-0.77563611682292,0.117746290275846,-6.58735077772577,4.47743608227367e-11,6.38125943438563e-10,"down","CCBE1"
15.5302545926667,-0.773368944693806,0.104665392402409,-7.38896522472698,1.47975859598567e-13,3.5225915460024e-12,"down","CD40LG"
87.1114534144729,-0.772322494844908,0.121274957520521,-6.3683592279488,1.91061014877619e-10,2.4314705848191e-09,"down","ZBP1"
46.205275929286,-0.770126332912958,0.0830602276909875,-9.27190250161716,1.82854766503515e-20,1.96013578841467e-18,"down","MSC"
18.2766086257868,-0.770017113625666,0.113622808988995,-6.77695896164869,1.22731730200742e-11,1.94247420452679e-10,"down","CNGB1"
1209.07167202783,-0.766229197434769,0.184502366493561,-4.15295051221746,3.2821573833207e-05,0.000141428202117787,"down","FN1"
1615.22164117955,-0.765000714430357,0.157273349021078,-4.86414716283451,1.14951365777623e-06,6.87622462934749e-06,"down","CXCL9"
8087.18060793625,-0.763912648066892,0.127237473786952,-6.00383381821926,1.92711948238254e-09,2.0199495330336e-08,"down","S100A9"
304.460511476135,-0.76295477862588,0.0993897880648851,-7.67639003443488,1.63634396106249e-14,4.64907935473899e-13,"down","AR"
45.5182933841335,-0.762806032988161,0.154061072161564,-4.95132237031432,7.37108819882542e-07,4.58671738241013e-06,"down","SPP1"
337.055204553751,-0.76237914305858,0.090077396220087,-8.46360102589835,2.59245636419531e-17,1.28710364843755e-15,"down","SHISA2"
72.9837965058427,-0.761738387691409,0.202617484676405,-3.75948990240385,0.000170260148966702,0.000613013719945434,"down","LOC731424"
100.355454896504,-0.76085665714471,0.0814988874948241,-9.33579194185971,1.00239047627931e-20,1.17548783839117e-18,"down","TRPM2"
4053.46788860361,-0.75972647566268,0.109878915468976,-6.91421527433248,4.70460291283536e-12,8.09089829684766e-11,"down","GBP4"
11.6834036270267,-0.759010492050143,0.110300877189815,-6.88127339861474,5.93198775495051e-12,9.93764353233463e-11,"down","PCOLCE2"
161.567069703326,-0.755292492420912,0.104197803597549,-7.24864120301552,4.20973414383805e-13,9.33460465676171e-12,"down","MIAT"
1741.91248099746,-0.755035371854469,0.0867505446280111,-8.70352313166544,3.21736779525239e-18,1.94522724866592e-16,"down","HLA-DOA"
42.9669013138727,-0.754765726691945,0.141617530163631,-5.32960662299262,9.84257227901645e-08,7.34326496290582e-07,"down","GSTA7P"
7.04157993269725,-0.752316702703344,0.236281970487442,-3.18397845231839,0.00145265825428135,0.00403790927092874,"down","S100A7A"
51.3396139045468,-0.751148930493025,0.0964252456426862,-7.78996128541363,6.70297299785587e-15,2.06199026745661e-13,"down","TMIGD2"
9.92724989342162,-0.750393248730039,0.0717200540262141,-10.4628093065263,1.28003135215048e-25,5.73486867080135e-23,"down","HTR7"
7.46235487043908,-0.74890784940476,0.103659214273597,-7.22471084363134,5.02169183173154e-13,1.10231182632971e-11,"down","ACSM5"
101.724917233748,-0.748719679797221,0.104644919972896,-7.15485930890048,8.37587809508631e-13,1.73608206352839e-11,"down","GIMAP8"
129.230225203693,-0.747282430401691,0.0838120032986966,-8.91617430666178,4.82673577984842e-19,3.44234915433843e-17,"down","LOC102723344"
104.007680017969,-0.746974402621389,0.0812098066295619,-9.19808128627506,3.64398077625839e-20,3.68042058402097e-18,"down","GPR68"
31.057187324757,-0.745927081102173,0.105503272828765,-7.07017954137629,1.54733367365526e-12,2.97537374007818e-11,"down","EOMES"
59.390299672234,-0.745097584004822,0.10330255484237,-7.21277015018429,5.48249154002281e-13,1.19206488367671e-11,"down","TBX21"
120.153194864886,-0.743343733529705,0.118039842898954,-6.29739683884562,3.02685669388495e-10,3.71667371835922e-09,"down","OLFM1"
94.2289842241694,-0.740036182346337,0.090757301294053,-8.15401264465351,3.52044039380598e-16,1.40439851600393e-14,"down","P2RX7"
195.439471759273,-0.739806958585129,0.0889407168997781,-8.31797836101066,8.94763432281813e-17,3.97816830846313e-15,"down","F5"
52.5365800242944,-0.737811012785316,0.126900067218527,-5.81411049621257,6.09571414967718e-09,5.83299087279898e-08,"down","PAPPA"
415.023691718026,-0.735776733942595,0.0841327973624871,-8.74542101307404,2.22185612573979e-18,1.41687927317706e-16,"down","HLA-DQB2"
60.6054518390831,-0.733779695185764,0.198614426400984,-3.69449343878139,0.000220325582425089,0.000768719828616929,"down","FCN1"
20.9149597707867,-0.733485905488855,0.13747755961735,-5.33531368705126,9.53795209964954e-08,7.14344779413529e-07,"down","LRRC63"
169.435343097325,-0.731771160242597,0.102492698470227,-7.13973942695215,9.35080091869114e-13,1.90427207986352e-11,"down","RND1"
58.6325796486495,-0.729026451979989,0.136180919327323,-5.35336709122741,8.63324538278327e-08,6.54725245544149e-07,"down","APELA"
7.36241711367246,-0.727631810357574,0.122992267769301,-5.9160776815857,3.29709537282671e-09,3.31664637014399e-08,"down","KANK4"
57.2909313499692,-0.726148272177171,0.0727437979033445,-9.98227055923052,1.82247785586598e-23,4.54916508222089e-21,"down","COL5A1"
363.871204985099,-0.724026138170308,0.0824274112666132,-8.78380294909942,1.58038453415719e-18,1.05397171623391e-16,"down","SLCO2B1"
18.8495472822238,-0.723296374305594,0.132308734504146,-5.46673186026828,4.5840868679781e-08,3.63915265080334e-07,"down","SLC24A4"
5.23959536807095,-0.721705191278671,0.156088289525928,-4.62369850723994,3.76957652649716e-06,2.03038873759201e-05,"down","IL17C"
92.8671917318041,-0.721365528213627,0.0806890737917793,-8.9400645504388,3.88943110108579e-19,2.85469393886118e-17,"down","RTN1"
18.2881680283651,-0.718467057164765,0.0755098898703068,-9.51487359336345,1.81933947657201e-21,2.58449745318234e-19,"down","CPED1"
65.4775771262562,-0.713934130420173,0.102147139621794,-6.98927187842514,2.763164995802e-12,5.04501379014089e-11,"down","KCNJ5"
4.33841517548799,-0.713830486360691,0.110585287601389,-6.45502219909878,1.08203040512954e-10,1.44654301980324e-09,"down","GSTA5"
108.177206228187,-0.713161990651597,0.0886443267460548,-8.04520736780639,8.60995048528298e-16,3.19409054839383e-14,"down","NAIP"
201.199518956468,-0.71262039587855,0.099766996632673,-7.14284703289516,9.14173426605973e-13,1.87041595820681e-11,"down","GRM5"
28.3312164324637,-0.710934928637503,0.13488220757274,-5.27078360764602,1.35842548060158e-07,9.85295492841489e-07,"down","NAV3"
305.570853877036,-0.710394213101082,0.123483656676921,-5.75294117633505,8.77040093874422e-09,8.13835451952617e-08,"down","TNFSF13B"
13.1658219227571,-0.710345507932509,0.106039922995763,-6.69884971494078,2.10066489731111e-11,3.17791495677203e-10,"down","MS4A14"
8.77995579460539,-0.708797115599713,0.0982725572680477,-7.21256406980844,5.4907980746914e-13,1.19206488367671e-11,"down","P2RY12"
532.135816196098,-0.708752233202307,0.119523513441033,-5.92981424991303,3.03277564432322e-09,3.07733384629847e-08,"down","HAPLN3"
16.3056854401673,-0.708650529208429,0.093644880682311,-7.56742412446993,3.80697395278263e-14,1.02180116554487e-12,"down","TTC24"
8571.53244194355,-0.706351285233969,0.134924256378363,-5.23516900662529,1.64833965993821e-07,1.17604895378115e-06,"down","IDO1"
3.84474689019336,-0.706306373825753,0.151674602611484,-4.65672143961349,3.21284683126807e-06,1.75651040934753e-05,"down","OR52N2"
190.234783190635,-0.705965126245354,0.104774321551321,-6.73795941403025,1.60626417914103e-11,2.47716275393921e-10,"down","EPS8L3"
89.6171854193305,-0.705080716411323,0.0860409850315462,-8.19470762861223,2.51203002958414e-16,1.03520520535197e-14,"down","FAM198B"
5.12854648945085,-0.704466843821156,0.118007133201274,-5.96969712516962,2.3769441896399e-09,2.45608195302058e-08,"down","PRG4"
41.1265160074279,-0.702909907119789,0.152847229019939,-4.59877429003372,4.249839099739e-06,2.26118875121009e-05,"down","DCN"
179.16633527939,-0.702737319006552,0.0820628756365698,-8.56340109404343,1.09585879030954e-17,6.05947488705016e-16,"down","FAM124A"
7.70238775866774,-0.701429281923727,0.147731148382379,-4.74801211257212,2.05425736499383e-06,1.16804552354498e-05,"down","FRZB"
161.544166708506,-0.700603950073435,0.0971467315533674,-7.21181185275965,5.52122287564395e-13,1.19692713779314e-11,"down","MARCH1"
143.800023549308,-0.699983069622279,0.153424073087004,-4.56240702999282,5.05704885731236e-06,2.64714843270877e-05,"down","APOBEC3A"
63.9799292887177,-0.699587812701731,0.099710487665994,-7.01619086494873,2.27998548985859e-12,4.2336011120403e-11,"down","KCNA3"
9.57920503479785,-0.698278620038459,0.103313354967258,-6.75884178052058,1.39099190874588e-11,2.17201086876825e-10,"down","IGSF21"
209.335742140026,-0.69760176170382,0.0839749401900756,-8.30726119155087,9.79362168194617e-17,4.32131191031933e-15,"down","ZAP70"
197.780711102649,-0.696156593904811,0.105106499618259,-6.62334485910206,3.51160459458726e-11,5.1004378288631e-10,"down","SDS"
6.30033197413382,-0.695224157593233,0.0985304734033537,-7.0559303490525,1.71449693574518e-12,3.25270412141971e-11,"down","APLNR"
20.2464651247014,-0.69330693308954,0.0993525786473198,-6.97824799848055,2.98883731609015e-12,5.41698392702994e-11,"down","PGM5"
4.6646210972094,-0.690968535250155,0.137877436848002,-5.01146925157804,5.40160155923552e-07,3.45595694048049e-06,"down","MIR146A"
449.930334376364,-0.690688828631994,0.10959708497126,-6.30207298682364,2.93690799209137e-10,3.61639135629405e-09,"down","FCER1G"
11.2734255671029,-0.689261319084602,0.130211468233395,-5.2933994865118,1.20063245368103e-07,8.78871003903166e-07,"down","ZBTB32"
15.644373129063,-0.688951742580619,0.0854653580351019,-8.06118126010373,7.55606903049231e-16,2.85661918435035e-14,"down","CXorf65"
33.4604064732068,-0.686971930893792,0.0838552468675394,-8.19235476080532,2.56164256828877e-16,1.05316660225199e-14,"down","KIF5C"
98.5953755422367,-0.686779611972574,0.0725404848068463,-9.46753545694192,2.86523963578459e-21,3.8511024735434e-19,"down","MCOLN2"
61.0555682994009,-0.686208086625693,0.0910211838953884,-7.53899320200404,4.73613656836917e-14,1.24069736520412e-12,"down","ICOS"
308.734053803923,-0.685978764932519,0.128626474659489,-5.33310709749685,9.65463299774503e-08,7.22464249976869e-07,"down","STC1"
540.0389907109,-0.685905022325266,0.0766034713582981,-8.95396788374089,3.42928638817451e-19,2.53897970595649e-17,"down","CD2"
15.713673035907,-0.685736479003971,0.0992674556789008,-6.90796872262057,4.91642338143699e-12,8.39732802970172e-11,"down","LTA"
1276.60451994362,-0.684924016573144,0.175142605262837,-3.91066477254508,9.20424447099914e-05,0.000354007844247783,"down","CXCL10"
8.22825661242778,-0.683342609248592,0.0783729075816351,-8.71911774533573,2.80377880077315e-18,1.73724918389749e-16,"down","WNT1"
